"Region","Year","Month","Day","EVI"
"I","2015","07","12",0.321583302394842
"IIA","2015","07","12",0.271338799573437
"IIB","2015","07","12",0.25484749015393
"III","2015","07","12",0.254682415829498
"IV","2015","07","12",0.232756704963666
"V","2015","07","12",0.213600383462772
"I","2015","07","13",0.257922577153343
"IIA","2015","07","13",0.208943826239272
"IIB","2015","07","13",0.202896288160499
"III","2015","07","13",0.197427918761312
"IV","2015","07","13",0.189107747469843
"V","2015","07","13",0.168538068277435
"I","2015","07","14",0.3411669775506
"IIA","2015","07","14",0.255671402032522
"IIB","2015","07","14",0.268543260150304
"III","2015","07","14",0.245820442767034
"IV","2015","07","14",0.205754817736567
"V","2015","07","14",0.168528854551303
"I","2015","07","15",0.254956582421877
"IIA","2015","07","15",0.215804210643685
"IIB","2015","07","15",0.205290247858164
"III","2015","07","15",0.204112430030743
"IV","2015","07","15",0.198001809773507
"V","2015","07","15",0.175043023010475
"I","2015","07","16",NA
"IIA","2015","07","16",0.223584730781027
"IIB","2015","07","16",0.219139311311627
"III","2015","07","16",0.211651997236219
"IV","2015","07","16",0.192982871784693
"V","2015","07","16",0.183441784780507
"I","2015","07","17",0.270744962814091
"IIA","2015","07","17",0.230083162641641
"IIB","2015","07","17",0.218082094491364
"III","2015","07","17",0.215388852699085
"IV","2015","07","17",0.204451087556606
"V","2015","07","17",0.180639695649641
"I","2015","07","18",0.253094584280261
"IIA","2015","07","18",0.204769861292854
"IIB","2015","07","18",0.201890932437791
"III","2015","07","18",0.19364688135367
"IV","2015","07","18",0.179187017401877
"V","2015","07","18",0.167825843510283
"I","2015","07","19",0.284335690203398
"IIA","2015","07","19",0.239455435201141
"IIB","2015","07","19",0.228414183804063
"III","2015","07","19",0.224656240646544
"IV","2015","07","19",0.213183615558753
"V","2015","07","19",0.18829826799709
"I","2015","07","20",0.24169217717241
"IIA","2015","07","20",0.197720451645519
"IIB","2015","07","20",0.194007634868757
"III","2015","07","20",0.188711738343447
"IV","2015","07","20",0.178960310842766
"V","2015","07","20",0.165573189838596
"I","2015","07","21",0.26066578687575
"IIA","2015","07","21",0.197954241661969
"IIB","2015","07","21",0.22486343042383
"III","2015","07","21",0.234141617232199
"IV","2015","07","21",0.206999051482975
"V","2015","07","21",0.206609748481859
"I","2015","07","22",0.200614022715849
"IIA","2015","07","22",0.185449259029994
"IIB","2015","07","22",0.167013158324552
"III","2015","07","22",0.185489074682853
"IV","2015","07","22",0.17987551687827
"V","2015","07","22",0.157025092429599
"I","2015","07","23",0.328904381486379
"IIA","2015","07","23",0.208162496733909
"IIB","2015","07","23",0.237313130621819
"III","2015","07","23",0.204214194855418
"IV","2015","07","23",0.18742606925678
"V","2015","07","23",0.173171387082101
"I","2015","07","24",0.252374265164939
"IIA","2015","07","24",0.21454365449137
"IIB","2015","07","24",0.203714313015264
"III","2015","07","24",0.201617394204232
"IV","2015","07","24",0.192056911646514
"V","2015","07","24",0.169873440333975
"I","2015","07","25",0.233976395537746
"IIA","2015","07","25",0.193869956249859
"IIB","2015","07","25",0.18968260103915
"III","2015","07","25",0.179981018433922
"IV","2015","07","25",0.166888736706382
"V","2015","07","25",0.14620614415894
"I","2015","07","26",0.263983948454832
"IIA","2015","07","26",0.220021245486649
"IIB","2015","07","26",0.212180263977372
"III","2015","07","26",0.212183377425773
"IV","2015","07","26",0.205668195556019
"V","2015","07","26",0.183818490252641
"I","2015","07","27",0.240683023383244
"IIA","2015","07","27",0.186375323845351
"IIB","2015","07","27",0.187545294815832
"III","2015","07","27",0.184412650692673
"IV","2015","07","27",0.171129965996705
"V","2015","07","27",0.150229123662462
"I","2015","07","28",0.288377788359916
"IIA","2015","07","28",0.235063689400359
"IIB","2015","07","28",0.228488473084967
"III","2015","07","28",0.227026016341342
"IV","2015","07","28",0.210417138609445
"V","2015","07","28",0.196364830430532
"I","2015","07","29",0.2369675000998
"IIA","2015","07","29",0.194125412231608
"IIB","2015","07","29",0.189232450517062
"III","2015","07","29",0.185377270417048
"IV","2015","07","29",0.178696040925833
"V","2015","07","29",0.159437479365442
"I","2015","07","30",0.312666882251547
"IIA","2015","07","30",0.232126240395189
"IIB","2015","07","30",0.246424094930021
"III","2015","07","30",0.221470364964847
"IV","2015","07","30",0.18400617201388
"V","2015","07","30",0.19573421494125
"I","2015","07","31",0.232677233005643
"IIA","2015","07","31",0.199955717735966
"IIB","2015","07","31",0.190976586898873
"III","2015","07","31",0.188816601596655
"IV","2015","07","31",0.181531376204995
"V","2015","07","31",0.161516185425674
"I","2015","08","01",NA
"IIA","2015","08","01",0.179330457453938
"IIB","2015","08","01",0.186362325078586
"III","2015","08","01",0.177655072699825
"IV","2015","08","01",0.155387404289417
"V","2015","08","01",0.117789370889824
"I","2015","08","02",0.217991085615093
"IIA","2015","08","02",0.210931327593016
"IIB","2015","08","02",0.197431175204641
"III","2015","08","02",0.200576323087226
"IV","2015","08","02",0.191696058592863
"V","2015","08","02",0.170403008541098
"I","2015","08","03",0.24363564621729
"IIA","2015","08","03",0.194770696836647
"IIB","2015","08","03",0.193734951841006
"III","2015","08","03",0.186475563348188
"IV","2015","08","03",0.173491217568356
"V","2015","08","03",0.161677396661172
"I","2015","08","04",0.279819604164018
"IIA","2015","08","04",0.22920927273737
"IIB","2015","08","04",0.220584470048046
"III","2015","08","04",0.217120159515214
"IV","2015","08","04",0.206197515776064
"V","2015","08","04",0.186456885728984
"I","2015","08","05",0.234196156310494
"IIA","2015","08","05",0.187730791612601
"IIB","2015","08","05",0.184985037049479
"III","2015","08","05",0.180024801477194
"IV","2015","08","05",0.171243001344387
"V","2015","08","05",0.153688104808338
"I","2015","08","06",0.202947315671021
"IIA","2015","08","06",0.233521043928128
"IIB","2015","08","06",0.222363643823971
"III","2015","08","06",0.169039179698328
"IV","2015","08","06",0.149088035023527
"V","2015","08","06",0.146403832251246
"I","2015","08","07",0.220769239387892
"IIA","2015","08","07",0.191634409989421
"IIB","2015","08","07",0.18596400627398
"III","2015","08","07",0.184980439636361
"IV","2015","08","07",0.178114499785703
"V","2015","08","07",0.159057439726082
"I","2015","08","08",0.325256759879743
"IIA","2015","08","08",0.198186116335489
"IIB","2015","08","08",0.219838509245853
"III","2015","08","08",0.19039691809654
"IV","2015","08","08",0.175581876663435
"V","2015","08","08",0.160226986201064
"I","2015","08","09",0.241672448662954
"IIA","2015","08","09",0.202701341628887
"IIB","2015","08","09",0.195507725755936
"III","2015","08","09",0.193815581090736
"IV","2015","08","09",0.185868946470357
"V","2015","08","09",0.16583702378751
"I","2015","08","10",0.237013584600275
"IIA","2015","08","10",0.189418383761595
"IIB","2015","08","10",0.189005798193011
"III","2015","08","10",0.182300588144238
"IV","2015","08","10",0.168622129358263
"V","2015","08","10",0.155619041624338
"I","2015","08","11",0.258484684942793
"IIA","2015","08","11",0.210273468159379
"IIB","2015","08","11",0.204264903189157
"III","2015","08","11",0.201446178564271
"IV","2015","08","11",0.19385572636415
"V","2015","08","11",0.172696509531341
"I","2015","08","12",0.223618700579538
"IIA","2015","08","12",0.179710206576354
"IIB","2015","08","12",0.178721174662687
"III","2015","08","12",0.174370590739934
"IV","2015","08","12",0.166244764577089
"V","2015","08","12",0.153317148145032
"I","2015","08","13",0.265454330017583
"IIA","2015","08","13",0.219421349210178
"IIB","2015","08","13",0.214997543593989
"III","2015","08","13",0.20618551970085
"IV","2015","08","13",0.175703923234445
"V","2015","08","13",0.158371481585667
"I","2015","08","14",0.220518520464093
"IIA","2015","08","14",0.176506202481918
"IIB","2015","08","14",0.176561891187727
"III","2015","08","14",0.175571937461331
"IV","2015","08","14",0.170090578727927
"V","2015","08","14",0.150920590971451
"I","2015","08","15",0.296605865837816
"IIA","2015","08","15",0.209201418936979
"IIB","2015","08","15",0.228948691839227
"III","2015","08","15",0.206096116423569
"IV","2015","08","15",0.175464941825121
"V","2015","08","15",0.190503617598021
"I","2015","08","16",0.222555550076369
"IIA","2015","08","16",0.190375221998183
"IIB","2015","08","16",0.185749056919871
"III","2015","08","16",0.185343734666726
"IV","2015","08","16",0.179129306091472
"V","2015","08","16",0.161324813579091
"I","2015","08","17",NA
"IIA","2015","08","17",0.184506460867847
"IIB","2015","08","17",0.185269007243032
"III","2015","08","17",0.180636314720687
"IV","2015","08","17",0.1662077903804
"V","2015","08","17",0.157566051119751
"I","2015","08","18",0.246548343273899
"IIA","2015","08","18",0.202406639083288
"IIB","2015","08","18",0.198632935961429
"III","2015","08","18",0.196240422557174
"IV","2015","08","18",0.187656600933551
"V","2015","08","18",0.170314865768354
"I","2015","08","19",0.224284267225226
"IIA","2015","08","19",0.178284280064512
"IIB","2015","08","19",0.178916963354031
"III","2015","08","19",0.174181269802115
"IV","2015","08","19",0.164557169423952
"V","2015","08","19",0.152250400282365
"I","2015","08","20",0.261039038834437
"IIA","2015","08","20",0.208940647449603
"IIB","2015","08","20",0.206307205700554
"III","2015","08","20",0.202412543219139
"IV","2015","08","20",0.192346395893506
"V","2015","08","20",0.176013142465604
"I","2015","08","21",0.219395872412929
"IIA","2015","08","21",0.174803594832409
"IIB","2015","08","21",0.175992123171895
"III","2015","08","21",0.173387919216603
"IV","2015","08","21",0.166659255778244
"V","2015","08","21",0.150168079599459
"I","2015","08","22",0.275040768162733
"IIA","2015","08","22",0.22048878877652
"IIB","2015","08","22",0.217778467976059
"III","2015","08","22",0.211894763639545
"IV","2015","08","22",0.186112557953286
"V","2015","08","22",0.180789954406222
"I","2015","08","23",0.182087018706092
"IIA","2015","08","23",0.179547000876899
"IIB","2015","08","23",0.174561047945405
"III","2015","08","23",0.177949627397452
"IV","2015","08","23",0.1608166904435
"V","2015","08","23",0.110694616873542
"I","2015","08","24",0.191199614449548
"IIA","2015","08","24",0.169510344822003
"IIB","2015","08","24",0.170664006320656
"III","2015","08","24",0.169824813208125
"IV","2015","08","24",0.153240442182762
"V","2015","08","24",0.133913442556049
"I","2015","08","25",0.223809038234054
"IIA","2015","08","25",0.194253180968708
"IIB","2015","08","25",0.189421660524467
"III","2015","08","25",0.190628620191665
"IV","2015","08","25",0.177825228401302
"V","2015","08","25",0.153037187830398
"I","2015","08","26",0.216985366516577
"IIA","2015","08","26",0.173956842163761
"IIB","2015","08","26",0.176688421783191
"III","2015","08","26",0.173076715535696
"IV","2015","08","26",0.162044033489215
"V","2015","08","26",0.148714239393634
"I","2015","08","27",0.247113281022803
"IIA","2015","08","27",0.198605570238844
"IIB","2015","08","27",0.198576560906059
"III","2015","08","27",0.196425256004786
"IV","2015","08","27",0.186728711570436
"V","2015","08","27",0.172342196635748
"I","2015","08","28",0.204458231898773
"IIA","2015","08","28",0.168679403895808
"IIB","2015","08","28",0.169293298214791
"III","2015","08","28",0.168721838953185
"IV","2015","08","28",0.161468663738021
"V","2015","08","28",0.145808334751802
"I","2015","08","29",0.25262926706923
"IIA","2015","08","29",0.202279232403598
"IIB","2015","08","29",0.202036514602175
"III","2015","08","29",0.200438622817975
"IV","2015","08","29",0.185910774775318
"V","2015","08","29",0.17439631837118
"I","2015","08","30",0.209745689416863
"IIA","2015","08","30",0.173132446914862
"IIB","2015","08","30",0.172915231260687
"III","2015","08","30",0.175068029728506
"IV","2015","08","30",0.169751583119087
"V","2015","08","30",0.152630565362153
"I","2015","08","31",0.276670831319986
"IIA","2015","08","31",0.191556467107323
"IIB","2015","08","31",0.218686413369587
"III","2015","08","31",0.194229224478772
"IV","2015","08","31",0.164186633648727
"V","2015","08","31",0.179228571081482
"I","2015","09","01",0.215875766472267
"IIA","2015","09","01",0.183453875905844
"IIB","2015","09","01",0.181860178646015
"III","2015","09","01",0.183423806584097
"IV","2015","09","01",0.175333422553684
"V","2015","09","01",0.158428262529522
"I","2015","09","02",NA
"IIA","2015","09","02",0.163215908890276
"IIB","2015","09","02",0.164626990805296
"III","2015","09","02",0.161794977260482
"IV","2015","09","02",0.147055797231245
"V","2015","09","02",0.130926128814415
"I","2015","09","03",0.1938291438315
"IIA","2015","09","03",0.182013695680339
"IIB","2015","09","03",0.182393092771967
"III","2015","09","03",0.177493109167517
"IV","2015","09","03",0.158484188014894
"V","2015","09","03",0.122959720812137
"I","2015","09","04",0.0767718052407114
"IIA","2015","09","04",0.127641293439696
"IIB","2015","09","04",0.0935273920031977
"III","2015","09","04",0.0966845117699397
"IV","2015","09","04",0.10755335328872
"V","2015","09","04",0.0669151265199315
"I","2015","09","05",0.13398981910649
"IIA","2015","09","05",0.149491136699638
"IIB","2015","09","05",0.147155844394178
"III","2015","09","05",0.143327572416326
"IV","2015","09","05",0.110306314920951
"V","2015","09","05",0.0261782079257344
"I","2015","09","06",0.12019303377756
"IIA","2015","09","06",0.168766204771773
"IIB","2015","09","06",0.164254907083801
"III","2015","09","06",0.141580471768094
"IV","2015","09","06",0.11090505040425
"V","2015","09","06",0.026878997341892
"I","2015","09","07",0.20401221835108
"IIA","2015","09","07",0.208007300608024
"IIB","2015","09","07",0.197703080749798
"III","2015","09","07",0.196032946095384
"IV","2015","09","07",0.134360794781386
"V","2015","09","07",0.0913266961053068
"I","2015","09","08",0.206888171133133
"IIA","2015","09","08",0.178012978060302
"IIB","2015","09","08",0.175101868281187
"III","2015","09","08",0.177364641964756
"IV","2015","09","08",0.169551977097904
"V","2015","09","08",0.145402738977946
"I","2015","09","09",0.270754583598882
"IIA","2015","09","09",0.160582711083862
"IIB","2015","09","09",0.175209190733102
"III","2015","09","09",0.161588838754833
"IV","2015","09","09",0.149661440345844
"V","2015","09","09",0.130025503591489
"I","2015","09","10",0.2256685784661
"IIA","2015","09","10",0.184609105571653
"IIB","2015","09","10",0.184341371183741
"III","2015","09","10",0.183732608028552
"IV","2015","09","10",0.174577933335717
"V","2015","09","10",0.155011064893619
"I","2015","09","11",0.201116891338324
"IIA","2015","09","11",0.159872573192671
"IIB","2015","09","11",0.160012585003573
"III","2015","09","11",0.160847117126942
"IV","2015","09","11",0.148850790839881
"V","2015","09","11",0.132158141479012
"I","2015","09","12",0.106425523663597
"IIA","2015","09","12",0.184922408286958
"IIB","2015","09","12",0.155276329786562
"III","2015","09","12",0.153848559046466
"IV","2015","09","12",0.155681955182922
"V","2015","09","12",0.116754699854519
"I","2015","09","13",0.18164714159103
"IIA","2015","09","13",0.161258395394997
"IIB","2015","09","13",0.15611180601773
"III","2015","09","13",0.16017043217951
"IV","2015","09","13",0.144037649382143
"V","2015","09","13",0.120259096084923
